"REF_DATE","GEO","DGUID","Statistics","Characteristics","Income, consumption and savings","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999","Canada","2016A000011124","Value","Highest income quintile","Household actual final consumption","Dollars","81","millions","6","v1143399595","1.1.6.33","203763","","","","0"
"1999","Canada","2016A000011124","Value","Highest income quintile","Change in pension entitlements","Dollars","81","millions","6","v1143399596","1.1.6.22","13905","","","","0"
"1999","Canada","2016A000011124","Value","Highest income quintile","Household net saving","Dollars","81","millions","6","v1143399597","1.1.6.23","54907","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Household disposable income","Dollars","81","millions","6","v1143401419","1.1.7.1","108971","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Compensation of employees","Dollars","81","millions","6","v1143401413","1.1.7.2","116928","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Net mixed income","Dollars","81","millions","6","v1143401414","1.1.7.3","16411","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Property income received","Dollars","81","millions","6","v1143401415","1.1.7.4","11531","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Less: property income paid","Dollars","81","millions","6","v1143401416","1.1.7.5","7534","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Current transfers received","Dollars","81","millions","6","v1143401417","1.1.7.6","16903","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Less: current transfers paid","Dollars","81","millions","6","v1143401418","1.1.7.7","45268","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Social transfers in kind (STiK)","Dollars","81","millions","6","v1143401420","1.1.7.24","28742","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1143401421","1.1.7.25","12481","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1143401422","1.1.7.26","9405","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1143401423","1.1.7.27","6856","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Adjusted household disposable income","Dollars","81","millions","6","v1143401424","1.1.7.28","137713","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Household final consumption expenditure (HFCE)","Dollars","81","millions","6","v1143401438","1.1.7.8","112217","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Food and non-alcoholic beverages","Dollars","81","millions","6","v1143401425","1.1.7.9","10547","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1143401426","1.1.7.10","5370","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Clothing and footwear","Dollars","81","millions","6","v1143401427","1.1.7.11","6212","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1143401428","1.1.7.12","23923","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1143401429","1.1.7.13","7336","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Health","Dollars","81","millions","6","v1143401430","1.1.7.14","2764","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Transport","Dollars","81","millions","6","v1143401431","1.1.7.15","17263","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Communications","Dollars","81","millions","6","v1143401432","1.1.7.16","2579","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Recreation and culture","Dollars","81","millions","6","v1143401433","1.1.7.17","11327","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Education","Dollars","81","millions","6","v1143401434","1.1.7.18","1354","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Food, beverage and accommodation services","Dollars","81","millions","6","v1143401435","1.1.7.19","10196","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Insurance and financial services","Dollars","81","millions","6","v1143401436","1.1.7.20","7567","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Miscellaneous goods and services","Dollars","81","millions","6","v1143401437","1.1.7.21","5779","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Social transfers in kind (STiK)","Dollars","81","millions","6","v1143401439","1.1.7.29","28742","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1143401440","1.1.7.30","12481","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1143401441","1.1.7.31","9405","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1143401442","1.1.7.32","6856","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Household actual final consumption","Dollars","81","millions","6","v1143401443","1.1.7.33","140959","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Change in pension entitlements","Dollars","81","millions","6","v1143401444","1.1.7.22","7996","","","","0"
"1999","Canada","2016A000011124","Value","Less than 35 years","Household net saving","Dollars","81","millions","6","v1143401445","1.1.7.23","4750","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Household disposable income","Dollars","81","millions","6","v1143403267","1.1.8.1","155005","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Compensation of employees","Dollars","81","millions","6","v1143403261","1.1.8.2","174633","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Net mixed income","Dollars","81","millions","6","v1143403262","1.1.8.3","28990","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Property income received","Dollars","81","millions","6","v1143403263","1.1.8.4","23779","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Less: property income paid","Dollars","81","millions","6","v1143403264","1.1.8.5","11249","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Current transfers received","Dollars","81","millions","6","v1143403265","1.1.8.6","19700","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Less: current transfers paid","Dollars","81","millions","6","v1143403266","1.1.8.7","80848","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Social transfers in kind (STiK)","Dollars","81","millions","6","v1143403268","1.1.8.24","40166","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1143403269","1.1.8.25","20221","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1143403270","1.1.8.26","11294","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1143403271","1.1.8.27","8651","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Adjusted household disposable income","Dollars","81","millions","6","v1143403272","1.1.8.28","195171","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Household final consumption expenditure (HFCE)","Dollars","81","millions","6","v1143403286","1.1.8.8","152336","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Food and non-alcoholic beverages","Dollars","81","millions","6","v1143403273","1.1.8.9","15494","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1143403274","1.1.8.10","7002","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Clothing and footwear","Dollars","81","millions","6","v1143403275","1.1.8.11","8095","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1143403276","1.1.8.12","32648","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1143403277","1.1.8.13","9361","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Health","Dollars","81","millions","6","v1143403278","1.1.8.14","4524","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Transport","Dollars","81","millions","6","v1143403279","1.1.8.15","23069","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Communications","Dollars","81","millions","6","v1143403280","1.1.8.16","3057","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Recreation and culture","Dollars","81","millions","6","v1143403281","1.1.8.17","15909","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Education","Dollars","81","millions","6","v1143403282","1.1.8.18","1424","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Food, beverage and accommodation services","Dollars","81","millions","6","v1143403283","1.1.8.19","11332","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Insurance and financial services","Dollars","81","millions","6","v1143403284","1.1.8.20","12644","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Miscellaneous goods and services","Dollars","81","millions","6","v1143403285","1.1.8.21","7777","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Social transfers in kind (STiK)","Dollars","81","millions","6","v1143403287","1.1.8.29","40166","","","","0"
"1999","Canada","2016A000011124","Value","35 to 44 years","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1143403288","1.1.8.30","20221","","","","0"
